3600.10,0.87,-0.68
3900.10,0.84,-0.53
4200.10,0.61,-0.65
4500.10,0.57,-0.06
4800.10,0.65,-0.61
5100.10,0.22,-0.61
5400.10,0.91,0.40
5700.10,0.71,-0.48
6000.10,0.46,-0.71
6300.10,0.65,-0.62
6600.10,0.43,-0.48
6900.10,0.40,-0.54
7200.10,0.56,-0.54
7500.10,0.52,-0.48
7800.10,0.51,-0.30
8100.10,0.82,-0.48
8400.10,0.73,-0.48
8700.10,0.36,-0.48
9000.10,0.33,-0.35
9300.10,0.85,-0.41
9600.10,0.61,-0.23
9900.10,0.71,-0.21
10200.10,0.98,-0.23
10500.10,0.63,-0.23
10800.10,0.69,-0.21
11100.10,0.11,-0.24
11400.10,0.60,-0.15
11700.10,0.70,-0.03
12000.10,0.92,0.03
12300.10,0.85,0.03
12600.10,0.40,-0.03
12900.10,0.54,0.08
13200.10,0.71,0.08
13500.10,0.55,0.08
13800.10,0.89,0.08
14100.10,0.70,0.08
14400.10,0.60,0.08
14700.10,0.28,0.16
15000.10,0.41,-0.12
15300.10,0.95,-0.19
15600.10,0.51,-0.03
15900.10,0.50,-0.72
16200.10,0.90,-0.41
16500.10,0.53,-0.41
16800.10,0.64,-0.40
17100.10,0.51,-0.33
17400.10,0.68,-0.33
17700.10,0.40,-0.39
18000.10,0.76,-0.40
18300.10,0.33,-0.46
18600.10,0.61,-0.40
18900.10,0.95,-0.40
19200.10,0.81,-0.45
19500.10,0.37,-1.30
19800.10,0.58,-0.87
20100.10,0.68,-0.63
20400.10,0.46,-0.59
20700.10,0.29,-0.83
21000.10,0.66,-0.41
21300.10,0.63,-0.25
21600.10,0.26,-0.32
21900.10,0.77,-0.49
22200.10,0.45,-0.32
22500.10,0.56,-0.25
22800.10,0.63,-0.15
23100.10,0.66,-0.15
23400.10,0.82,-0.25
23700.10,0.22,-0.32
24000.10,1.00,-0.74
24300.10,0.43,-0.29
24600.10,0.65,-0.13
24900.10,0.45,-0.02
25200.10,0.85,-0.18
25500.10,0.64,-0.02
25800.10,0.86,-0.32
26100.10,0.48,-0.34
26400.10,0.30,-0.37
26700.10,0.68,-0.37
27000.10,0.44,-0.50
27300.10,0.61,-0.34
27600.10,0.45,-0.34
27900.10,0.41,-0.20
28200.10,0.47,-0.18
28500.10,0.37,-0.18
28800.10,0.43,-0.13
29100.10,0.21,-0.19
29400.10,0.89,-0.18
29700.10,0.39,-0.08
30000.10,0.44,-0.08
30300.10,0.46,0.07
30600.10,0.37,-0.24
30900.10,0.31,-0.44
31200.10,0.58,-0.23
31500.10,0.20,-0.55
31800.10,0.36,-0.57
32100.10,0.66,-0.57
32400.10,0.74,-0.58
32700.10,0.91,-0.61
33000.10,0.79,-0.61
33300.10,0.78,-0.61
33600.10,0.83,-0.61
33900.10,0.37,-0.60
34200.10,0.67,-0.53
34500.10,0.88,-0.61
34800.10,0.64,-0.61
35100.10,0.36,-0.53
35400.10,0.45,0.32
35700.10,0.49,0.32
36000.10,0.69,0.32
36300.10,0.32,0.31
36600.10,0.82,-0.26
36900.10,0.34,0.28
37200.10,0.43,0.28
37500.10,0.85,-0.41
37800.10,0.69,-0.39
