3600.10,0.59,-4.90
3900.10,0.64,-2.13
4200.10,0.21,-1.97
4500.10,0.70,-1.97
4800.10,0.43,-2.72
5100.10,0.73,-2.27
5400.10,0.63,-1.97
5700.10,0.65,-1.97
6000.10,0.61,-1.97
6300.10,0.76,-2.49
6600.10,0.56,-0.65
6900.10,0.46,-1.30
7200.10,0.78,-1.45
7500.10,0.93,-1.06
7800.10,0.59,-0.98
8100.10,0.49,-1.06
8400.10,0.88,-1.15
8700.10,0.80,-2.14
9000.10,0.87,-2.14
9300.10,0.72,-1.76
9600.10,0.39,-1.76
9900.10,0.35,-1.41
10200.10,1.00,-2.57
10500.10,0.64,-1.75
10800.10,0.35,-1.53
11100.10,0.31,-3.87
11400.10,0.31,-1.78
11700.10,0.48,-1.24
12000.10,0.50,-1.24
12300.10,0.65,-2.47
12600.10,0.62,-1.75
12900.10,0.46,-1.17
13200.10,0.87,-1.43
13500.10,0.64,-1.96
13800.10,0.62,-1.40
14100.10,0.71,-1.56
14400.10,0.68,-1.77
14700.10,0.87,-1.77
15000.10,0.59,-2.12
15300.10,0.67,-2.12
15600.10,0.72,-2.06
15900.10,0.46,-1.77
16200.10,0.73,-1.78
16500.10,0.72,-1.36
16800.10,0.63,-1.36
17100.10,0.59,-1.36
17400.10,0.34,-1.85
17700.10,0.40,-1.56
18000.10,0.69,-2.08
18300.10,0.26,-2.39
18600.10,0.69,-2.77
18900.10,0.76,-2.78
19200.10,0.41,-2.80
19500.10,0.86,-2.92
19800.10,0.69,-2.92
20100.10,0.70,-2.04
20400.10,0.65,-1.85
20700.10,0.35,-1.85
21000.10,0.83,-1.78
21300.10,0.54,-1.78
21600.10,0.36,-1.85
21900.10,0.52,-1.85
22200.10,0.43,-2.75
22500.10,0.74,-2.75
22800.10,0.68,-2.68
23100.10,0.54,-2.68
23400.10,0.26,-2.97
23700.10,0.84,-3.32
24000.10,0.92,-3.06
24300.10,0.56,-2.93
24600.10,0.70,-2.93
24900.10,0.63,-2.44
25200.10,0.58,-2.83
25500.10,0.84,-3.07
25800.10,0.61,-3.07
26100.10,0.32,-3.47
26400.10,0.00,-1.69
26700.10,0.33,-1.29
27000.10,0.40,-2.48
27300.10,0.09,-2.48
27600.10,0.43,-2.48
27900.10,0.01,-2.59
28200.10,0.25,-2.59
28500.10,0.75,-3.12
28800.10,0.37,-3.12
29100.10,0.59,-3.12
29400.10,0.30,-3.12
29700.10,0.66,-3.12
30000.10,0.70,-3.12
30300.10,0.17,-3.20
30600.10,0.38,-3.25
30900.10,0.29,-3.35
31200.10,0.72,-3.35
31500.10,0.44,-3.26
31800.10,0.51,-2.97
32100.10,0.47,-2.97
32400.10,0.65,-2.97
32700.10,1.00,-2.97
33000.10,0.16,-2.42
33300.10,1.00,-3.84
33600.10,0.55,-2.67
33900.10,0.57,-2.71
34200.10,0.53,-2.56
34500.10,0.48,-2.21
34800.10,0.93,-2.56
35100.10,0.84,-2.52
35400.10,0.37,-2.71
35700.10,0.69,-2.71
36000.10,0.36,-3.45
36300.10,0.50,-3.45
36600.10,0.70,-3.45
36900.10,0.50,-3.06
37200.10,0.43,-3.45
37500.10,0.54,-3.32
37800.10,0.38,-3.41
38100.10,0.77,-3.41
38400.10,0.80,-3.58
38700.10,0.52,-3.32
39000.10,0.66,-3.32
39300.10,0.62,-2.93
39600.10,0.30,-3.32
39900.10,0.67,-2.93
40200.10,0.72,-2.62
40500.10,0.43,-3.01
40800.10,0.57,-2.16
41100.10,0.57,-2.16
41400.10,0.47,-2.50
41700.10,0.50,-2.41
42000.10,0.52,-2.07
42300.10,0.65,-1.70
42600.10,0.38,-1.66
42900.10,1.00,-3.41
43200.10,0.79,-2.04
43500.10,0.73,-3.88
43800.10,0.51,-1.92
44100.10,0.36,-1.89
