0.00,0.00,0.00
300.10,0.19,0.19
600.10,0.00,0.00
900.10,0.78,0.92
1200.10,0.33,1.03
1500.10,0.42,0.89
1800.10,0.89,0.94
2100.10,0.41,0.91
2400.10,0.24,0.87
2700.10,0.63,0.99
3000.10,0.29,0.96
3300.10,0.29,0.93
3600.10,0.35,0.92
3900.10,0.50,0.91
4200.10,0.55,0.99
4500.10,0.50,0.98
4800.10,0.64,0.99
5100.10,0.69,0.99
5400.10,0.81,1.00
5700.10,0.33,0.98
6000.10,0.65,0.98
6300.10,0.49,0.98
6600.10,0.85,1.34
6900.10,0.35,0.89
7200.10,0.72,0.90
7500.10,0.81,0.90
7800.10,0.71,0.91
8100.10,0.50,0.98
8400.10,0.66,1.00
8700.10,0.87,1.01
9000.10,0.52,0.93
9300.10,0.54,0.92
9600.10,0.54,0.91
9900.10,0.48,0.89
10200.10,0.66,0.89
10500.10,0.34,0.95
10800.10,0.58,0.94
11100.10,0.46,1.31
11400.10,0.62,0.87
11700.10,0.75,1.26
12000.10,0.11,0.89
12300.10,0.83,0.97
12600.10,0.32,0.97
12900.10,0.20,0.94
13200.10,0.63,0.93
13500.10,0.77,0.95
13800.10,0.76,0.95
14100.10,0.25,0.95
14400.10,0.65,0.96
14700.10,0.87,1.34
15000.10,0.38,0.90
15300.10,0.64,1.26
15600.10,0.32,0.88
15900.10,0.49,1.26
16200.10,0.34,0.88
16500.10,0.60,1.26
16800.10,0.67,0.90
17100.10,0.70,0.90
17400.10,0.47,0.88
17700.10,0.62,0.86
18000.10,0.36,0.86
18300.10,1.00,1.28
18600.10,0.70,0.93
18900.10,1.00,1.31
19200.10,0.46,0.95
19500.10,0.33,0.94
19800.10,0.29,0.92
20100.10,0.35,0.91
20400.10,0.59,0.92
20700.10,0.49,0.91
21000.10,0.42,0.92
21300.10,0.31,0.91
21600.10,0.59,0.92
21900.10,0.60,0.91
22200.10,0.72,0.91
22500.10,0.36,0.90
22800.10,0.94,0.91
23100.10,0.64,0.98
23400.10,0.39,0.97
23700.10,0.27,0.95
24000.10,0.67,1.32
24300.10,0.41,0.87
24600.10,0.92,0.89
24900.10,0.51,0.87
25200.10,0.56,1.24
25500.10,0.51,0.91
25800.10,0.40,0.88
26100.10,0.75,0.90
26400.10,0.53,0.91
26700.10,0.60,0.91
27000.10,0.41,0.91
27300.10,0.49,0.91
27600.10,0.88,0.91
27900.10,0.67,0.98
28200.10,0.58,0.99
28500.10,0.47,0.97
28800.10,0.42,0.97
29100.10,1.00,1.35
29400.10,0.98,0.92
29700.10,0.79,0.93
30000.10,0.67,0.94
30300.10,0.21,0.94
30600.10,0.59,0.94
30900.10,0.97,0.96
31200.10,0.58,0.97
31500.10,0.78,0.96
31800.10,0.51,0.96
32100.10,0.90,0.96
32400.10,0.46,0.96
32700.10,0.72,0.97
33000.10,0.53,0.97
33300.10,0.36,0.95
33600.10,0.46,0.95
33900.10,0.28,0.95
34200.10,0.36,0.94
34500.10,0.84,0.95
34800.10,0.64,0.96
35100.10,0.66,0.94
35400.10,0.81,0.94
35700.10,0.56,0.94
36000.10,0.53,0.94
36300.10,0.86,0.96
