3600.10,0.72,0.94
3900.10,0.37,0.95
4200.10,0.46,0.90
4500.10,0.00,0.94
4800.10,1.00,0.90
5100.10,0.75,0.96
5400.10,1.00,0.95
5700.10,0.64,0.96
6000.10,0.93,0.94
6300.10,0.35,0.95
6600.10,1.00,0.93
6900.10,1.00,0.93
7200.10,0.76,0.94
7500.10,1.00,0.93
7800.10,0.79,0.95
8100.10,0.68,0.92
8400.10,1.00,0.90
8700.10,0.36,0.95
9900.10,0.00,0.97
10200.10,0.40,0.97
10500.10,0.53,0.95
10800.10,0.96,0.94
11100.10,0.44,0.94
11400.10,1.00,0.93
11700.10,0.63,0.92
12000.10,0.94,0.92
12300.10,0.55,0.94
12600.10,0.96,0.95
12900.10,0.41,0.95
13200.10,0.82,0.94
13500.10,1.00,0.96
13800.10,0.68,0.94
14100.10,1.00,0.94
14400.10,0.46,0.96
14700.10,0.75,0.96
15000.10,0.88,0.96
15300.10,0.79,0.94
15600.10,0.77,0.92
15900.10,1.00,0.93
16200.10,0.52,0.95
16500.10,0.74,0.96
16800.10,1.00,0.95
17100.10,0.86,0.96
17400.10,0.84,0.96
17700.10,0.57,0.96
18000.10,1.00,0.93
18300.10,0.82,0.95
18600.10,1.00,0.95
18900.10,0.71,0.95
19200.10,0.97,0.93
19500.10,0.59,0.96
19800.10,1.00,0.93
20100.10,0.81,0.93
20400.10,0.71,0.92
20700.10,1.00,0.93
21000.10,0.90,0.94
21300.10,0.66,0.95
21600.10,1.00,0.95
21900.10,0.39,0.95
22200.10,0.60,0.93
22500.10,1.00,0.94
22800.10,0.41,0.95
23100.10,0.99,0.94
23400.10,0.73,0.93
23700.10,0.97,0.94
24000.10,0.47,0.93
24300.10,0.99,0.92
24600.10,0.47,0.92
24900.10,0.75,0.95
25200.10,1.00,0.92
25500.10,1.00,0.93
25800.10,0.11,0.93
26100.10,1.00,0.93
26400.10,0.19,0.95
26700.10,1.00,0.95
27000.10,0.26,0.95
27300.10,0.85,0.93
27600.10,1.00,0.93
27900.10,0.41,0.95
28200.10,0.50,0.92
28500.10,1.00,0.92
28800.10,0.52,0.94
29100.10,1.00,0.90
29400.10,0.25,0.93
29700.10,0.00,0.98
30000.10,1.00,0.91
30300.10,0.38,0.96
30600.10,0.89,0.95
30900.10,1.00,0.93
31200.10,0.88,0.94
31500.10,0.64,0.93
31800.10,1.00,0.93
32100.10,0.62,0.96
32400.10,0.49,0.95
32700.10,0.88,0.95
33000.10,0.66,0.94
33300.10,1.00,0.95
33600.10,0.81,0.95
33900.10,1.00,0.96
34200.10,0.42,0.96
34500.10,0.86,0.91
34800.10,1.00,0.93
35100.10,0.92,0.95
35400.10,0.74,0.95
35700.10,1.00,0.93
36000.10,0.90,0.93
36300.10,0.52,0.94
36600.10,0.80,0.92
36900.10,1.00,0.91
37200.10,0.35,0.95
37500.10,1.00,0.95
37800.10,0.68,0.96
38100.10,0.65,0.97
38400.10,0.88,0.94
38700.10,1.00,0.94
39000.10,1.00,0.94
39300.10,0.60,0.95
39600.10,1.00,0.94
39900.10,0.97,0.93
40200.10,0.54,0.93
40500.10,0.90,0.95
40800.10,0.92,0.95
41100.10,0.95,0.95
41400.10,0.78,0.95
41700.10,0.60,0.93
42000.10,1.00,0.95
42300.10,0.86,0.95
42600.10,0.51,0.91
42900.10,1.00,0.91
43200.10,0.95,0.91
43500.10,0.79,0.93
43800.10,1.00,0.93
44100.10,0.74,0.95
44400.10,1.00,0.95
44700.10,0.98,0.94
45000.10,0.52,0.93
45300.10,0.83,0.96
45600.10,0.71,0.94
45900.10,0.94,0.95
46200.10,1.00,0.96
46500.10,0.85,0.94
46800.10,1.00,0.95
47100.10,0.62,0.94
47400.10,1.00,0.95
47700.10,0.53,0.96
48000.10,0.96,0.93
48300.10,0.88,0.94
48600.10,1.00,0.94
48900.10,1.00,0.91
49200.10,0.85,0.94
49500.10,0.32,0.94
49800.10,1.00,0.90
50100.10,0.74,0.93
50400.10,0.21,0.93
50700.10,0.00,0.94
51000.10,1.00,0.94
51300.10,0.31,0.94
51600.10,0.89,0.94
51900.10,1.00,0.93
52200.10,0.65,0.94
52500.10,1.00,0.94
52800.10,0.88,0.94
53100.10,0.68,0.94
53400.10,0.56,0.95
53700.10,0.82,0.94
54000.10,1.00,0.92
54300.10,0.48,0.94
54600.10,1.00,0.94
54900.10,0.98,0.95
55200.10,0.58,0.97
55500.10,0.93,0.97
55800.10,1.00,0.96
56100.10,0.44,0.96
56400.10,0.91,0.96
56700.10,0.96,0.94
57000.10,1.00,0.96
57300.10,0.60,0.97
57600.10,0.57,0.96
57900.10,1.00,0.93
58200.10,1.00,0.95
58500.10,0.68,0.96
58800.10,0.58,0.96
59100.10,1.00,0.95
59400.10,0.65,0.95
59700.10,0.83,0.95
60000.10,0.77,0.95
60300.10,1.00,0.91
60600.10,0.72,0.92
60900.10,0.91,0.94
61200.10,0.97,0.95
61500.10,0.63,0.94
61800.10,1.00,0.93
62100.10,1.00,0.94
62400.10,0.46,0.95
62700.10,0.93,0.92
63000.10,0.56,0.94
63300.10,1.00,0.95
63600.10,1.00,0.94
63900.10,0.65,0.94
64200.10,0.84,0.94
64500.10,1.00,0.95
64800.10,0.49,0.95
65100.10,0.82,0.91
65400.10,1.00,0.91
65700.10,0.98,0.94
66000.10,0.70,0.95
66300.10,1.00,0.93
66600.10,0.69,0.95
66900.10,0.91,0.95
67200.10,1.00,0.94
67500.10,0.55,0.96
67800.10,1.00,0.95
68100.10,0.75,0.96
68400.10,0.59,0.95
68700.10,1.00,0.93
69000.10,0.55,0.96
69300.10,0.82,0.93
69600.10,0.75,0.90
69900.10,1.00,0.88
70200.10,0.70,0.94
70500.10,1.00,0.95
70800.10,0.95,0.94
71100.10,0.79,0.95
71400.10,0.44,0.95
71700.10,0.91,0.93
72000.10,1.00,0.93
72300.10,0.48,0.94
72600.10,0.89,0.95
72900.10,0.81,0.95
73200.10,0.86,0.94
73500.10,0.90,0.94
73800.10,1.00,0.93
74100.10,1.00,0.91
74400.10,0.38,0.96
74700.10,0.94,0.96
75000.10,1.00,0.96
75300.10,0.42,0.95
75600.10,0.80,0.93
75900.10,1.00,0.92
76200.10,0.51,0.96
76500.10,0.88,0.94
76800.10,0.90,0.93
77100.10,1.00,0.93
77400.10,0.80,0.93
77700.10,1.00,0.93
78000.10,1.00,0.94
78300.10,0.84,0.94
78600.10,1.00,0.95
78900.10,0.63,0.94
79200.10,0.63,0.94
79500.10,1.00,0.94
79800.10,0.64,0.95
80100.10,0.58,0.93
80400.10,0.68,0.93
80700.10,1.00,0.93
81000.10,0.82,0.97
81300.10,0.70,0.91
81600.10,0.97,0.91
81900.10,0.91,0.94
82200.10,1.00,0.93
82500.10,0.72,0.95
82800.10,1.00,0.94
83100.10,0.48,0.95
83400.10,1.00,0.94
83700.10,0.68,0.94
84000.10,0.78,0.93
84300.10,1.00,0.93
84600.10,0.83,0.94
84900.10,0.85,0.94
85200.10,0.73,0.94
85500.10,0.95,0.96
85800.10,1.00,0.95
86100.10,1.00,0.94
