0.00,0.00,0.00
300.10,0.76,0.76
600.10,0.36,1.05
900.10,0.71,1.07
1200.10,0.37,0.54
1500.10,0.99,1.11
1800.10,0.63,0.65
2100.10,0.57,1.06
2400.10,0.31,0.73
2700.10,0.69,1.14
3000.10,0.46,0.72
3300.10,0.64,1.04
3600.10,0.37,0.62
3900.10,0.53,1.02
4200.10,0.62,0.64
4500.10,0.56,0.95
4800.10,0.46,0.94
5100.10,0.97,1.28
5400.10,0.57,0.94
5700.10,0.51,1.26
6000.10,0.64,0.95
6300.10,0.64,1.30
6600.10,0.59,0.97
6900.10,0.56,0.96
7200.10,0.54,0.95
7500.10,0.63,1.34
7800.10,0.48,0.99
8100.10,0.30,0.99
8400.10,0.99,1.00
8700.10,0.40,0.61
9000.10,0.42,0.97
9300.10,0.65,0.97
9600.10,0.71,0.96
9900.10,0.64,0.97
10200.10,0.49,0.97
10500.10,0.83,0.97
10800.10,0.62,0.97
11100.10,0.57,0.98
11400.10,0.45,0.99
11700.10,0.33,0.97
12000.10,0.74,0.96
12300.10,0.36,0.96
12600.10,0.39,0.96
12900.10,0.48,0.95
13200.10,0.78,0.94
13500.10,1.00,1.28
13800.10,0.92,0.92
14100.10,0.95,1.01
14400.10,0.56,0.93
14700.10,0.51,0.92
15000.10,1.00,1.29
15300.10,0.74,0.94
15600.10,0.70,1.32
15900.10,0.88,0.96
16200.10,0.61,0.97
16500.10,0.75,0.97
16800.10,0.22,0.97
17100.10,0.62,0.98
17400.10,0.52,0.95
17700.10,0.35,0.95
18000.10,0.51,0.95
18300.10,0.58,0.95
18600.10,0.88,0.95
18900.10,0.58,0.95
19200.10,0.44,0.94
19500.10,0.34,0.94
19800.10,0.68,0.93
20100.10,0.95,0.94
20400.10,0.47,1.00
20700.10,0.53,1.01
21000.10,0.52,0.93
21300.10,0.38,0.93
21600.10,1.00,1.30
21900.10,0.59,0.94
22200.10,0.58,0.94
22500.10,0.73,0.94
22800.10,0.84,0.94
23100.10,0.47,0.93
23400.10,0.79,0.95
23700.10,0.64,0.93
24000.10,0.54,1.28
24300.10,0.79,0.92
24600.10,0.71,0.92
24900.10,0.54,1.00
25200.10,0.95,1.01
25500.10,0.46,0.66
25800.10,0.37,1.04
26100.10,0.41,0.96
26400.10,0.64,0.97
26700.10,0.38,0.95
27000.10,0.45,0.95
27300.10,0.54,0.96
27600.10,0.64,0.96
27900.10,0.61,0.97
28200.10,0.30,0.96
28500.10,0.55,0.96
28800.10,0.73,0.95
29100.10,0.81,0.95
29400.10,0.42,0.94
29700.10,0.75,0.92
30000.10,1.00,1.27
30300.10,0.37,0.95
30600.10,0.91,0.96
30900.10,0.42,0.96
31200.10,0.61,0.96
31500.10,0.66,0.96
31800.10,0.47,0.95
32100.10,0.49,0.94
32400.10,0.58,0.94
32700.10,0.74,0.95
33000.10,0.72,1.31
33300.10,0.90,1.00
33600.10,0.32,0.63
33900.10,0.43,0.95
34200.10,1.00,1.33
34500.10,0.48,0.98
34800.10,0.47,0.97
35100.10,0.77,0.97
35400.10,0.54,0.96
35700.10,0.51,0.97
36000.10,0.58,0.97
36300.10,0.60,0.96
36600.10,0.85,0.97
36900.10,0.86,0.97
37200.10,0.51,0.97
37500.10,0.54,0.98
37800.10,0.68,0.98
38100.10,0.94,0.99
38400.10,0.57,1.00
38700.10,0.84,0.99
39000.10,0.72,0.97
39300.10,0.85,0.98
39600.10,0.39,0.97
39900.10,0.62,0.96
40200.10,0.75,0.97
40500.10,0.37,0.96
40800.10,0.99,0.98
41100.10,0.76,0.98
41400.10,0.63,0.98
41700.10,0.77,0.96
42000.10,0.51,0.96
42300.10,0.94,0.96
42600.10,0.70,0.96
42900.10,0.84,0.97
43200.10,0.69,0.97
43500.10,0.62,0.98
43800.10,0.74,0.99
44100.10,0.64,0.98
44400.10,0.82,1.00
44700.10,0.62,1.00
45000.10,0.88,1.01
45300.10,0.56,0.61
45600.10,0.85,0.94
45900.10,0.89,0.95
46200.10,0.81,0.95
46500.10,0.39,0.95
46800.10,0.54,0.94
47100.10,0.58,0.93
47400.10,0.72,1.28
47700.10,0.60,0.94
48000.10,0.42,1.28
48300.10,0.37,0.92
48600.10,0.68,0.94
48900.10,0.31,0.94
49200.10,0.68,1.29
49500.10,0.59,0.93
49800.10,0.60,0.93
