3600.10,1.00,0.02
3900.10,0.43,0.52
4200.10,0.90,0.43
4500.10,0.38,0.66
4800.10,0.91,0.53
5100.10,0.51,0.55
5400.10,0.82,0.37
5700.10,0.37,0.48
6000.10,0.92,0.38
6300.10,0.47,0.59
6600.10,0.77,0.18
6900.10,0.52,0.62
7200.10,0.96,0.39
7500.10,0.11,0.47
7800.10,0.49,0.45
8100.10,0.08,0.59
8400.10,0.69,0.52
8700.10,0.51,0.68
9000.10,0.59,0.63
9300.10,0.74,0.68
9600.10,0.53,0.70
9900.10,0.97,0.64
10200.10,0.69,0.72
10500.10,1.00,0.68
10800.10,0.51,0.77
11100.10,0.80,0.61
11400.10,0.57,0.64
11700.10,0.56,0.56
12000.10,0.74,0.58
12300.10,0.70,0.56
12600.10,1.00,0.45
12900.10,0.62,0.64
13200.10,0.80,0.56
13500.10,0.49,0.65
13800.10,0.49,0.55
14100.10,0.63,0.54
14400.10,0.37,0.53
14700.10,0.70,0.67
15000.10,0.51,0.65
15300.10,0.14,0.41
15600.10,0.19,0.47
16200.10,0.00,0.61
16500.10,0.57,0.44
16800.10,0.55,0.48
17100.10,0.25,0.55
17700.10,0.00,0.72
18000.10,0.72,0.65
18300.10,0.43,0.57
18600.10,1.00,0.64
18900.10,0.49,0.55
19200.10,0.75,0.67
19500.10,0.86,0.66
19800.10,0.41,0.65
20100.10,0.80,0.52
20400.10,0.54,0.53
20700.10,0.95,0.47
21000.10,0.51,0.61
21300.10,0.76,0.47
21600.10,0.53,0.65
21900.10,0.57,0.55
22200.10,0.78,0.62
22500.10,0.78,0.64
22800.10,0.90,0.55
23100.10,0.83,0.68
23400.10,0.34,0.55
23700.10,0.82,0.54
24000.10,0.61,0.65
24300.10,0.72,0.75
24600.10,1.00,0.83
24900.10,0.84,0.45
25200.10,0.44,0.44
25500.10,1.00,0.54
25800.10,0.76,0.60
26100.10,0.48,0.60
26400.10,1.00,0.55
26700.10,0.99,0.45
27000.10,0.51,0.58
27300.10,0.85,0.61
27600.10,0.15,0.43
27900.10,1.00,0.53
28200.10,0.47,0.68
28500.10,0.79,0.56
28800.10,0.54,0.71
29100.10,0.51,0.53
29400.10,0.91,0.40
29700.10,0.36,0.46
30000.10,0.39,0.68
30300.10,0.87,0.38
30600.10,0.41,0.65
30900.10,0.39,0.70
31200.10,1.00,0.78
31500.10,0.44,0.77
31800.10,0.56,0.56
32100.10,0.34,0.53
32400.10,0.71,0.49
32700.10,0.32,0.60
33000.10,0.95,0.49
33300.10,0.22,0.63
33600.10,0.76,0.51
33900.10,1.00,0.61
34200.10,0.64,0.60
34500.10,0.61,0.56
34800.10,0.56,0.56
35100.10,0.70,0.65
35400.10,0.69,0.68
35700.10,0.37,0.70
36000.10,0.57,0.64
36300.10,0.48,0.46
36600.10,0.14,0.50
36900.10,0.87,0.49
37200.10,0.68,0.65
37500.10,0.20,0.67
37800.10,0.65,0.55
38100.10,0.45,0.66
38400.10,0.80,0.62
38700.10,0.64,0.56
39000.10,0.74,0.43
39300.10,0.70,0.61
39600.10,1.00,0.42
39900.10,0.10,0.53
40200.10,0.00,0.55
40500.10,0.30,0.52
40800.10,0.80,0.69
41100.10,0.93,0.66
41400.10,0.30,0.54
41700.10,0.50,0.55
42000.10,1.00,0.68
42300.10,1.00,0.57
42600.10,0.27,0.57
42900.10,1.00,0.61
43200.10,0.78,0.67
43500.10,0.85,0.67
43800.10,0.62,0.71
44100.10,0.55,0.67
44400.10,0.71,0.54
44700.10,0.36,0.56
45000.10,0.66,0.46
45300.10,0.67,0.55
45600.10,1.00,0.55
45900.10,0.57,0.55
46200.10,1.00,0.56
46500.10,0.11,0.58
46800.10,0.00,0.63
47100.10,0.69,0.65
47400.10,0.42,0.69
47700.10,0.54,0.55
48000.10,1.00,0.51
48300.10,0.57,0.52
48600.10,0.68,0.56
48900.10,0.97,0.51
49200.10,0.13,0.48
49500.10,0.73,0.54
49800.10,0.71,0.55
50100.10,1.00,0.48
50400.10,0.41,0.66
50700.10,0.67,0.57
51000.10,0.51,0.55
51300.10,1.00,0.44
51600.10,0.60,0.47
51900.10,0.65,0.59
52200.10,0.52,0.44
52500.10,0.54,0.40
52800.10,0.68,0.47
53100.10,0.76,0.56
53400.10,1.00,0.53
53700.10,0.55,0.51
54000.10,0.73,0.56
54300.10,0.30,0.74
54600.10,1.00,0.57
54900.10,0.59,0.65
55200.10,0.68,0.53
55500.10,0.41,0.52
55800.10,0.54,0.45
56100.10,0.59,0.62
56400.10,0.43,0.76
56700.10,1.00,0.43
57000.10,0.41,0.69
57300.10,0.75,0.53
57600.10,0.07,0.55
57900.10,0.72,0.27
58200.10,0.50,0.41
58500.10,1.00,0.50
58800.10,0.33,0.64
59100.10,0.61,0.73
59400.10,0.78,0.63
59700.10,0.60,0.65
60000.10,1.00,0.60
60300.10,0.73,0.69
60600.10,1.00,0.55
60900.10,0.51,0.66
61200.10,0.94,0.60
61500.10,0.79,0.70
61800.10,0.56,0.61
62100.10,0.73,0.54
62400.10,0.52,0.59
62700.10,0.74,0.58
63000.10,0.54,0.61
63300.10,0.66,0.61
63600.10,0.57,0.64
63900.10,0.56,0.28
64200.10,0.57,0.64
64500.10,0.86,0.54
64800.10,0.49,0.64
65100.10,0.76,0.57
65400.10,0.64,0.61
65700.10,0.44,0.31
66000.10,0.78,0.63
66300.10,0.37,0.60
66600.10,0.39,0.55
66900.10,0.72,0.48
67200.10,0.50,0.49
67500.10,0.36,0.52
67800.10,0.30,0.58
68100.10,0.92,0.49
68400.10,0.57,0.28
68700.10,0.98,0.34
69000.10,0.72,0.49
69300.10,0.59,0.51
69600.10,1.00,0.58
69900.10,0.46,0.76
70200.10,0.51,0.51
70500.10,0.54,0.70
70800.10,0.56,0.44
71100.10,0.53,0.59
71400.10,0.49,0.59
71700.10,1.00,0.57
72000.10,0.39,0.57
72300.10,1.00,0.55
72600.10,0.52,0.53
72900.10,0.65,0.55
73200.10,0.32,0.58
73500.10,0.56,0.44
73800.10,0.25,0.50
74100.10,0.83,0.47
74400.10,0.48,0.71
74700.10,0.24,0.55
75000.10,1.00,0.46
75300.10,0.42,0.69
75600.10,0.85,0.72
75900.10,0.82,0.67
76200.10,0.81,0.65
76500.10,0.60,0.49
76800.10,0.45,0.72
77100.10,1.00,0.57
77400.10,0.34,0.66
77700.10,0.88,0.42
78000.10,0.22,0.75
78300.10,0.84,0.48
78600.10,0.60,0.57
78900.10,1.00,0.38
79200.10,0.79,0.56
79500.10,0.94,0.54
79800.10,0.66,0.59
80100.10,0.36,0.61
80400.10,0.81,0.54
80700.10,0.58,0.64
81000.10,0.69,0.43
81300.10,0.55,0.50
81600.10,0.33,0.67
81900.10,0.73,0.53
82200.10,0.45,0.59
82500.10,0.43,0.71
82800.10,0.85,0.55
83100.10,0.27,0.55
83400.10,0.28,0.40
83700.10,0.66,0.48
84000.10,0.88,0.34
84300.10,0.12,0.47
84600.10,0.81,0.53
84900.10,0.71,0.53
85200.10,0.56,0.65
85500.10,1.00,0.56
85800.10,0.45,0.64
86100.10,0.53,0.50
